,@ID,@Grade,@Source,Body,Body_trans,Question,Question_trans,Solution-Type,Answer,Formula
745,nluds-1354,5,http://www.moomoomath.com,"After paying $2.30 for a drink, Bryon has $17.15.",한 잔에 2.30달러를 지불한 후 Bryon은 17.15달러를 받았습니다.,How much money did he have before buying the drink?,그는 술을 사기 전에 얼마나 많은 돈을 가지고 있었습니까?,Addition,19.45 (dollars),2.3+17.15=19.45
746,nluds-1793,4,http://www.commoncoresheets.com,Cody was helping his mom wash clothes. They washed 4 short sleeve shirts and 5 long sleeve shirts.,코디는 엄마의 빨래를 돕고 있었습니다. 그들은 4개의 반팔 셔츠와 5개의 긴팔 셔츠를 세탁했습니다.,How many shirts did they wash total?,그들은 총 몇 벌의 셔츠를 세탁했습니까?,Addition,9 (shirts),4+5=9
747,nluds-0514,3,http://www.k5learning.com,"Lex read a 420 page book about music and instruments. If he can read exactly 30 pages a day,","Lex는 음악과 악기에 관한 420페이지 분량의 책을 읽었습니다. 그가 하루에 정확히 30페이지를 읽을 수 있다면,",how many days will it take Lex to finish reading the book?,Lex가 책을 다 읽는 데 며칠이 걸릴까요?,Common-Division,14 (days),420/30=14
748,nluds-0300,3,http://www.k5learning.com,"When she came back to her mother, she returned $27.00 worth of change. From the initial $100.00 that her mom gave her,","그녀가 어머니에게 돌아왔을 때, 그녀는 27달러 상당의 거스름돈을 돌려주었습니다. 그녀의 엄마가 그녀에게 준 초기 $100.00에서,",how much money in total did she spend on buying groceries?,그녀는 식료품을 사는 데 총 얼마나 많은 돈을 썼습니까?,Subtraction,73 (dollars),100-27=73
749,nluds-0053,1,http://www.k5learning.com,The Litter Patrol picked up 10 glass bottles and 8 aluminum cans on Saturday.,Litter Patrol은 토요일에 유리병 10개와 알루미늄 캔 8개를 수거했습니다.,How many pieces of litter did they pick up altogether?,그들이 모은 쓰레기는 모두 몇 개였습니까?,Addition,18 (pieces),10+8=18
750,nluds-2253,3,http://www.commoncoresheets.com,"A worksheet had 4 problems on it. If a teacher had 9 worksheets to grade and had already graded 5 of them,","워크시트에는 4개의 문제가 있었습니다. 교사가 채점할 9개의 워크시트가 있고 그 중 5개를 이미 채점했다면,",how many more problems does she have to grade?,그녀는 얼마나 더 많은 문제를 채점해야합니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Multiplication'}",16 (problems),(9-5)*4=16
751,nluds-0105,2,http://www.k5learning.com,There were 28 girls and 35 boys on the playground at recess.,쉬는 시간에 놀이터에는 28명의 소녀와 35명의 소년이 있었습니다.,How many children were there in all?,아이들은 모두 몇 명이었습니까?,Addition,63 (children),28+35=63
752,nluds-0595,3,http://www.k5learning.com,Megan had 217 markers. Robert gave her 109 more markers.,Megan은 217개의 마커를 가지고 있었습니다. 로버트는 그녀에게 109개의 마커를 더 주었습니다.,How many markers does Megan have altogether?,Megan은 모두 몇 개의 마커를 가지고 있습니까?,Addition,326 (markers),217+109=326
753,nluds-1581,4,http://www.commoncoresheets.com,"A pallet of boxes weighed 267 kilograms. If there were 3 boxes on the pallet and each box weighed the same amount,","상자 한 팔레트의 무게는 267kg입니다. 팔레트에 3개의 상자가 있고 각 상자의 무게가 동일한 경우,",how much did each weigh?,각각의 무게는 얼마였습니까?,Common-Division,89 (kilograms),267/3=89
754,nluds-1792,4,http://www.commoncoresheets.com,"Haley bought 11 new shirts for school. If she returned 6 of them,","Haley는 학교에서 11개의 새 셔츠를 샀습니다. 그녀가 6개를 반환했다면,",how many did she end up with?,그녀는 몇 개로 끝났습니까?,Subtraction,5 (new shirts),11-6=5
755,nluds-1771,4,http://www.commoncoresheets.com,Vanessa had to complete 3 pages of homework. Each page had 4 problems on it.,Vanessa는 3페이지의 숙제를 완료해야 했습니다. 각 페이지에는 4개의 문제가 있었습니다.,How many problems did she have to complete total?,그녀는 총 몇 문제를 완료해야 했습니까?,Multiplication,12 (problems),3*4=12
756,nluds-0011,1,http://www.k5learning.com,46 apples were in the basket. 22 are red and the rest are green.,46개의 사과가 바구니에 있었습니다. 22개는 빨간색이고 나머지는 녹색입니다.,How many apples are green?,녹색 사과는 몇 개입니까?,Subtraction,24 (apples),46-22=24
757,nluds-0229,3,http://www.k5learning.com,"After collecting materials, they started making recycled products to sell during the school's recycling fair. If Marcus made 26 pen holders from the milk bottles and Annie was able to make 37,","재료를 모은 후, 그들은 학교의 재활용 박람회 기간 동안 판매할 재활용 제품을 만들기 시작했습니다. 마커스가 우유병으로 26개의 펜꽂이를 만들고 애니가 37개를 만들었다면,",how many pen holders were made?,얼마나 많은 펜 홀더가 만들어졌습니까?,Addition,63 (pen holders),26+37=63
758,nluds-0648,3,http://www.k5learning.com,532 people are watching a movie in a theater. The theater has 750 seats.,532명이 극장에서 영화를 보고 있습니다. 극장의 좌석은 750석입니다.,How many seats are empty in the theater?,극장에 빈 자리가 몇 개입니까?,Subtraction,218 (seats),750-532=218
759,nluds-2192,3,http://www.commoncoresheets.com,"Chloe and her friends were recycling paper for their class. For every six pounds they recycled they earned 1 point. If Chloe recycled twenty-eight pounds and her friends recycled two pounds,","클로이와 친구들은 수업 시간에 종이를 재활용하고 있었습니다. 재활용한 6파운드마다 1점을 받았습니다. 클로이가 28파운드를 재활용하고 그녀의 친구들이 2파운드를 재활용했다면,",how many points did they earn?,그들은 몇 점을 얻었습니까?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",5 (points),(28+2)/6=5
760,nluds-0095,2,http://www.k5learning.com,Isabella's hair is 18 inches long. By the end of the year her hair is 24 inches long.,이사벨라의 머리 길이는 18인치입니다. 올해 말까지 그녀의 머리 길이는 24인치입니다.,How much hair did she grow?,그녀는 머리카락이 얼마나 자랐습니까?,Subtraction,6 (inches),24-18=6
761,nluds-2185,2,http://www.commoncoresheets.com,"A store had 40 oranges in a bin. If they threw away 25 of the old ones and put 21 new ones in the bin,",한 가게의 한 상자에 40개의 오렌지가 있었습니다. 25개는 버리고 21개는 쓰레기통에 넣으면,how many would be in the bin?,몇 개가 쓰레기통에 들어있을까요?,TVQ-Final,36 (oranges),40-25+21=36
762,nluds-1832,4,http://www.commoncoresheets.com,An architect was building his two story house. On the first floor the house had 6 bedrooms and the second floor had 4 bedrooms.,한 건축가가 2층짜리 집을 짓고 있었습니다. 1층에는 6개의 침실이 있었고 2층에는 4개의 침실이 있었습니다.,How many bedrooms does the house have totaled?,집은 총 몇 개의 침실을 가지고 있습니까?,Addition,10 (bedrooms),6+4=10
763,nluds-0749,4,http://www.ck12.org,"There are some rooms in a building. 35 of them are classrooms, 10 of them are office and the remaining 6 are reading rooms.","건물에 방이 몇 개 있습니다. 그 중 35개는 강의실, 10개는 사무실, 나머지 6개는 독서실입니다.",How many rooms are in the building?,건물에 방이 몇 개입니까?,Sum,51 (rooms),35+10+6=51
764,nluds-1731,3,http://www.commoncoresheets.com,"Each table in a break room can seat eight people. If the break room has four tables,",휴게실의 각 테이블에는 8명이 앉을 수 있습니다. 휴게실에 테이블이 4개라면,how many people can sit in there?,거기에 몇 명이 앉을 수 있습니까?,Multiplication,32 (people),8*4=32
765,nluds-0568,3,http://www.k5learning.com,It takes 4 feet of cotton to make a tee-shirt.,티셔츠를 만드는 데 4피트의 면이 필요합니다.,How many tee-shirts can be made with 60 feet of material?,60피트의 재료로 몇 개의 티셔츠를 만들 수 있습니까?,Common-Division,15 (tee-shirts),60/4=15
766,nluds-0233,3,http://www.k5learning.com,"Still a little behind, Robyn asked her mother to drive them around town on Wednesday to cover more houses. That day Robyn sold 55 packs of cookies while Lucy sold 43.",아직 조금 뒤쳐져 있는 로빈은 어머니에게 수요일에 더 많은 집을 지을 수 있도록 마을 주변을 운전해 달라고 부탁했습니다. 그날 로빈은 쿠키 55개를 팔았고 루시는 43개를 팔았다.,How many packs were they able to sell that day?,그날 얼마나 많은 팩을 팔 수 있었습니까?,Addition,98 (packs),55+43=98
767,nluds-1761,3,http://www.commoncoresheets.com,"For Halloween Tom received twenty pieces of candy. If he put them into piles with five in each pile,",할로윈을 위해 Tom은 사탕 20개를 받았습니다. 한 무더기마다 다섯 개씩 무더기로 쌓으면,how many piles could he make?,그는 얼마나 많은 더미를 만들 수 있었습니까?,Common-Division,4 (piles),20/5=4
768,nluds-0157,2,http://www.k5learning.com,"On Tuesday, Mrs. Hilt saw 88 raisins on a tray in the cafeteria. That was 8 more raisins than she saw the day before.",화요일에 Hilt 여사는 식당의 쟁반에 있는 88개의 건포도를 보았습니다. 그것은 그녀가 전날 본 것보다 8개 더 많은 건포도였습니다.,How many raisins were on the table on Monday?,월요일에 테이블에 건포도가 몇 개 있었습니까?,Subtraction,80 (raisins),88-8=80
769,nluds-1587,4,http://www.commoncoresheets.com,"Debby had 873 quarters. If it costs 3 quarters for each coke from a coke machine,","데비는 873쿼터를 기록했다. 코크스 기계에서 코크스 한 개당 3/4의 비용이 든다면,",how many could she buy?,그녀는 몇 개를 살 수 있습니까?,Common-Division,291 (quarters),873/3=291
770,nluds-2301,4,http://www.dadsworksheets.com,"There are 3300 bananas in Janice's banana collection. Janice also has 5 crayons. If the bananas are organized into 75 groups,","Janice의 바나나 컬렉션에는 3300개의 바나나가 있습니다. Janice는 또한 5개의 크레용을 가지고 있습니다. 바나나를 75개 그룹으로 정리하면,",how big is each group?,각 그룹의 크기는 얼마입니까?,Common-Division,44 (bananas),3300/75=44
771,nluds-2278,3,http://www.dadsworksheets.com,"Billy had 72 Lemon Heads. If Billy gave equal numbers of Lemon Heads to his 6 friends,","Billy는 72개의 레몬 헤드를 가지고 있었습니다. 빌리가 6명의 친구에게 같은 수의 레몬 헤드를 주었다면,",how many Lemon Heads did each person eat?,한 사람이 얼마나 많은 레몬 헤드를 먹었습니까?,Common-Division,12 (Lemon Heads),72/6=12
772,nluds-0427,3,http://www.k5learning.com,"Dean knew that they are going to stay at the beach for a while, so he brought 30 sets of clothes for every week of their stay. If Dean is staying for 4 weeks there,","Dean은 그들이 잠시 동안 해변에 머무를 것이라는 것을 알고 있었기 때문에 그들이 머무는 동안 매주 30벌의 옷을 가져왔습니다. 딘이 그곳에서 4주 동안 머무른다면,",how many sets of clothes did he bring?,그는 몇 벌의 옷을 가져왔습니까?,Multiplication,120 (sets of clothes),30*4=120
773,nluds-0260,3,http://www.k5learning.com,"The last stop of their tour was Italy; there they visited Naples, the place where modern pizza was invented. During their stay there, she ate 598 grams of pizza and her sister ate 354.",그들의 여행의 마지막 목적지는 이탈리아였습니다. 그곳에서 그들은 현대 피자가 발명된 나폴리를 방문했습니다. 그곳에 머무는 동안 그녀는 598g의 피자를 먹었고 언니는 354g을 먹었습니다.,How many grams of pizza did Rachel and Bella ate there?,Rachel과 Bella는 그곳에서 몇 그램의 피자를 먹었습니까?,Addition,952 (grams of pizza),598+354=952
774,nluds-0587,3,http://www.k5learning.com,Arthur baked 35 muffins.,Arthur는 35개의 머핀을 구웠습니다.,How many more muffins does Arthur have to bake to have 83 muffins?,Arthur는 83개의 머핀을 만들기 위해 몇 개의 머핀을 더 구워야 합니까?,Subtraction,48 (muffins),83-35=48
775,nluds-0292,3,http://www.k5learning.com,The next museum on her list is the Guggenheim in New York as well. There she gave 51 sets of Egyptian mask from her collection of 90.,그녀의 목록에 있는 다음 박물관도 뉴욕의 구겐하임입니다. 그곳에서 그녀는 90개 컬렉션 중 51개 세트의 이집트 가면을 제공했습니다.,How many sets of masks were left in Alicia's collection?,Alicia의 컬렉션에 몇 세트의 마스크가 남아 있었습니까?,Subtraction,39 (sets of masks),90-51=39
776,nluds-1906,2,http://www.commoncoresheets.com,Billy had seventy-four cherries. He ate seventy-two of them.,Billy는 74개의 체리를 가지고 있었습니다. 그는 그 중 일흔두 개를 먹었습니다.,How many cherries does Billy have left?,빌리에게 남은 체리는 몇 개입니까?,Subtraction,2 (cherries),74-72=2
777,nluds-0984,3,http://www.mathplayground.com,"Kate, Maggie, and Sue added up their ages. The total was 48. Kate is 19 and Maggie is 17.","Kate, Maggie, Sue는 나이를 더했습니다. 합계는 48입니다. Kate는 19이고 Maggie는 17입니다.",How old is Sue?,수는 몇 살입니까?,TVQ-Initial,12 (years old),48-19-17=12
778,nluds-0849,4,http://www.ck12.org,Dave earned $53.90. Sara earned $39.33.,Dave는 $53.90를 벌었습니다. 사라는 39.33달러를 벌었습니다.,How much more money did Dave earn than Sara?,Dave는 Sara보다 얼마나 많은 돈을 벌었습니까?,Difference,14.57 (dollars),53.90-39.33=14.57
779,nluds-1915,2,http://www.commoncoresheets.com,There were fifty-eight people on the train. At the next stop forty-five people got off.,기차에는 58명의 사람들이 타고 있었습니다. 다음 정류장에서 45명이 내렸습니다.,How many people are there on the train now?,지금 기차에 사람이 몇 명이나 있습니까?,Subtraction,13 (people),58-45=13
780,nluds-0577,3,http://www.k5learning.com,63 people are going to the zoo. There are 3 cars to take people to the zoo.,63명이 동물원에 갑니다. 동물원에 사람들을 데려가는 3대의 차가 있습니다.,How many will go in each car if the same number go in each car?,한 차에 같은 숫자가 들어간다면 각 차에는 몇 개가 들어갈까요?,Common-Division,21 (people),63/3=21
781,nluds-2134,2,http://www.commoncoresheets.com,At the fair Amy started with thirty-three tickets and then bought twenty-one more.,박람회에서 Amy는 33장의 티켓으로 시작하여 21장을 더 샀습니다.,How many tickets did Amy have total?,Amy는 총 몇 장의 티켓을 가지고 있었습니까?,Addition,54 (tickets),33+21=54
782,nluds-0471,3,http://www.k5learning.com,"Shiela has started writing a list of gifts that she plans to give to her family and friends this Christmas. For her classmates, she made colorful paper stars which will be placed in small clear bottles. She was able to prepare 45 paper stars.",Shiela는 이번 크리스마스에 가족과 친구들에게 줄 선물 목록을 작성하기 시작했습니다. 그녀는 급우들을 위해 작고 투명한 병에 넣을 다채로운 종이 별을 만들었습니다. 그녀는 45개의 종이 별을 준비할 수 있었습니다.,How many stars will be placed in each bottle if Shiela has 9 classmates?,Shiela에 9명의 반 친구가 있는 경우 각 병에 몇 개의 별을 넣을 수 있습니까?,Common-Division,5 (stars),45/9=5
783,nluds-2117,2,http://www.commoncoresheets.com,A grocery store had forty-nine bottles of regular soda and thirty-five bottles of diet soda.,한 식료품점에는 일반 탄산음료 49병과 다이어트 탄산음료 35병이 있었습니다.,How many bottles did they have total?,그들은 총 몇 병을 가지고 있었습니까?,Addition,84 (bottles),49+35=84
784,nluds-1840,1,http://www.commoncoresheets.com,Rachel picked three apples from her tree. Now the tree has four apples still on it.,레이첼은 나무에서 사과 세 개를 땄습니다. 이제 그 나무에는 네 개의 사과가 여전히 달려 있습니다.,How many apples did the tree have to begin with?,나무는 몇 개의 사과로 시작해야 했습니까?,Addition,7 (apples),3+4=7
785,nluds-1919,2,http://www.commoncoresheets.com,There were forty-eight people on the train. After the first stop there were thirty-one people left.,기차에는 마흔여덟 명이 타고 있었다. 첫 번째 정류장 후에 31명이 남았습니다.,How many people got off?,몇 명이 내렸습니까?,Subtraction,17 (people),48-31=17
786,nluds-0638,3,http://www.k5learning.com,Mrs. Hilt saw a rollercoaster. Seven students rode the rollercoaster every 5 minutes.,힐트 부인은 롤러코스터를 보았습니다. 5분마다 7명의 학생이 롤러코스터를 탔습니다.,How many students rode the rollercoaster in 15 minutes?,15분 동안 롤러코스터를 탄 학생은 몇 명입니까?,"{'@Subgoal-1': 'Common-Division', '#text': 'Multiplication'}",21 (students),7*(15/5)=21
787,nluds-1694,6,http://www.commoncoresheets.com,"A video game store was getting rid of old games, selling them 3 for $34.26. If they sold 2 games,","비디오 게임 가게는 오래된 게임을 없애고 3개를 $34.26에 판매했습니다. 만약 그들이 2개의 게임을 팔았다면,",how much money would they have made?,그들은 얼마나 많은 돈을 벌었을까?,"{'@Subgoal-1': 'Common-Division', '#text': 'Multiplication'}",22.84 (dollars),(34.26/3)*2=22.84
788,nluds-0485,3,http://www.k5learning.com,"Brenda's mother made cookies for five. If she prepared 35 cookies and each of them had the same number of cookies,","Brenda의 어머니는 5인분 쿠키를 만들었습니다. 만약 그녀가 35개의 쿠키를 준비했고 각각의 쿠키가 같은 수였다면,",how many did each of them have?,각각 몇 개가 있었습니까?,Common-Division,7 (cookies),35/5=7
789,nluds-1811,4,http://www.commoncoresheets.com,Jerry had 8 action figures on a shelf in his room. Later he added 2 more figures to the shelf.,Jerry는 그의 방 선반에 8개의 액션 피규어를 가지고 있었습니다. 나중에 그는 선반에 2개의 피규어를 더 추가했습니다.,How many action figures were on his shelf total?,그의 선반에는 총 몇 개의 액션 피규어가 있었습니까?,Addition,10 (action figures),8+2=10
790,nluds-1044,3,http://www.mathplayground.com,The grasshopper and the frog had a jumping contest. The grasshopper jumped 25 inches. The frog jumped 15 inches farther than the grasshopper.,메뚜기와 개구리가 점프 대결을 펼쳤습니다. 메뚜기는 25인치나 뛰었습니다. 개구리는 메뚜기보다 15인치 더 멀리 뛰었습니다.,How far did the frog jump?,개구리는 얼마나 멀리 뛰었습니까?,Addition,40 (inches),25+15=40
791,nluds-2259,3,http://www.commoncoresheets.com,"At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars,",박람회에서 칼렙은 6장의 표를 샀습니다. 관람차를 타고 나니 티켓이 3장 남았습니다. 각 티켓의 가격이 9달러인 경우,how much money did Kaleb spend riding the ferris wheel?,칼렙은 관람차를 타는 데 얼마나 많은 돈을 썼습니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Multiplication'}",27 (dollars),(6-3)*9=27
792,nluds-0515,3,http://www.k5learning.com,"Lex read another book with 240 pages. If he read the same number of pages for 12 days,","Lex는 240페이지의 다른 책을 읽었습니다. 만약 그가 12일 동안 같은 페이지 수를 읽었다면,",how many pages did he read every day?,그는 매일 몇 페이지를 읽었습니까?,Common-Division,20 (pages),240/12=20
793,nluds-0714,2,http://www.ck12.org,"A restaurant has 94 pieces of cutlery. 38 are forks, 27 are knives, and the rest are spoons.","식당에는 94개의 수저가 있습니다. 38은 포크, 27은 나이프, 나머지는 스푼입니다.",How many spoons are there?,숟가락이 몇 개입니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Subtraction'}",29 (spoons),(94-38)-27=29
794,nluds-2137,2,http://www.commoncoresheets.com,A pet store had sixty-four birds that talked and thirteen that didn't.,한 애완동물 가게에는 말을 하는 64마리와 말을 하지 않는 13마리의 새가 있었습니다.,How many birds did the pet store have total?,애완 동물 가게에는 총 몇 마리의 새가 있습니까?,Addition,77 (birds),64+13=77
795,nluds-1091,4,http://www.ixl.com,"There is a snail problem in Centerville. People work together to get rid 3,482 snails, but 8,278 of them remain.","Centerville에 달팽이 문제가 있습니다. 3,482마리의 달팽이를 없애기 위해 사람들이 힘을 합쳤지만 그 중 8,278마리가 남았습니다.",About how many snails were originally in Centerville?,Centerville에 원래 몇 마리의 달팽이가 있었습니까?,Addition,11760 (snails),3482+8278=11760
796,nluds-0185,2,http://www.k5learning.com,Charlie has 31 more snowballs than Lucy. She has 19 snowballs.,Charlie는 Lucy보다 31개의 눈덩이를 더 가지고 있습니다. 그녀는 19개의 눈덩이를 가지고 있습니다.,How many does Charlie have?,찰리는 몇 개나 있습니까?,Addition,50 (snowballs),31+19=50
797,nluds-0143,2,http://www.k5learning.com,Brad has 17 balloons. 8 balloons are red and the rest are green.,브래드는 17개의 풍선을 가지고 있습니다. 8개의 풍선은 빨간색이고 나머지는 녹색입니다.,How many green balloons does Brad have?,브래드는 몇 개의 녹색 풍선을 가지고 있습니까?,Subtraction,9 (balloons),17-8=9
798,nluds-0306,3,http://www.k5learning.com,"Simon, Mark, Kevin, and Carl love collecting stamps. They meet up every month to compare and share their collections with each other. During the previous month, Kevin was able to collect 45 stamps while Simon was only able to collect 27.","사이먼, 마크, 케빈, 칼은 우표 수집을 좋아합니다. 그들은 매달 만나 자신의 컬렉션을 서로 비교하고 공유합니다. 지난 달에 Kevin은 45개의 우표를 수집할 수 있었지만 Simon은 27개만 수집할 수 있었습니다.",How many more stamps does Kevin have more than Simon?,Kevin은 Simon보다 얼마나 많은 우표를 더 가지고 있습니까?,Subtraction,18 (stamps),45-27=18
799,nluds-1579,4,http://www.commoncoresheets.com,Sarah is making bead necklaces. She has 945 beads and is making 7 necklaces with each necklace using the same number of beads.,사라는 구슬 목걸이를 만들고 있습니다. 그녀는 945개의 구슬을 가지고 있으며 같은 수의 구슬을 사용하여 각 목걸이에 7개의 목걸이를 만들고 있습니다.,How many beads will each necklace use?,각 목걸이에는 몇 개의 구슬이 사용됩니까?,Common-Division,135 (beads),945/7=135
800,nluds-0561,3,http://www.k5learning.com,Ted has 15 candy bars. He wants to put them into 5 bags so there are the same number of candy bars in each bag.,Ted는 15개의 캔디바를 가지고 있습니다. 그는 그것들을 5개의 봉지에 넣어 각 봉지에 같은 수의 사탕 막대가 있도록 하려고 합니다.,How many candy bars should go in each bag?,각 가방에 몇 개의 캔디바를 넣어야 합니까?,Common-Division,3 (candy bars),15/5=3
801,nluds-0808,5,http://www.ck12.org,"Mr. Lee harvested 495 apples and he packed them evenly in some baskets. If there are 25 apples in each basket,","이씨는 495개의 사과를 수확하여 몇 바구니에 고르게 포장했습니다. 한 바구니에 25개의 사과가 있다면,",how many baskets of apples are there?,사과 바구니는 몇 개입니까?,Floor-Division,19 (baskets),495/25=19 r20
802,nluds-0122,2,http://www.k5learning.com,Karen has 252 markers. Her mother gives her 34 more markers. Karen loses 11 markers.,Karen은 252개의 마커를 가지고 있습니다. 그녀의 어머니는 그녀에게 34개의 마커를 더 줍니다. Karen은 11개의 마커를 잃습니다.,How many markers does she have now?,그녀는 지금 몇 개의 마커를 가지고 있습니까?,TVQ-Final,275 (markers),252+34-11=275
803,nluds-1763,3,http://www.commoncoresheets.com,A delivery driver had to make three more stops on his route. At each stop he had to drop off nine boxes.,배달 기사는 경로에서 세 번 더 정차해야 했습니다. 각 정류장에서 그는 9개의 상자를 내려야 했습니다.,How many boxes does he have?,그는 몇 상자를 가지고 있습니까?,Multiplication,27 (boxes),3*9=27
804,nluds-0315,3,http://www.k5learning.com,"Lastly, Rob compared Canada's CN Tower and Seattle's Space Needle.",마지막으로 Rob은 캐나다의 CN Tower와 시애틀의 Space Needle을 비교했습니다.,How tall is the Space Needle if the CN Tower stands at 553 m high and it is taller than the Space Needle by 369 m?,CN 타워의 높이가 553m이고 스페이스 니들보다 369m 높다면 스페이스 니들의 높이는 얼마입니까?,Subtraction,184 (meters),553-369=184
805,nluds-0394,3,http://www.k5learning.com,"Annie also planned the time she would spend going around the 9 blocks in her village. If she plans on spending just 8 minutes on each block,","Annie는 또한 마을의 9개 블록을 돌아다니며 보낼 시간을 계획했습니다. 그녀가 각 블록에 단 8분만 투자할 계획이라면,",how much time would it take for her to finish trick or treating?,그녀가 트릭이나 트리트먼트를 끝내는 데 얼마나 걸립니까?,Multiplication,72 (minutes),9*8=72
806,nluds-2180,2,http://www.commoncoresheets.com,"John had 33 socks. If he threw away 19 old ones that didn't fit and bought 13 new ones,","John은 33개의 양말을 가지고 있었습니다. 맞지 않는 19개를 버리고 13개를 새로 산다면,",how many socks would he have?,그는 양말을 몇 개 가지고 있었을까요?,TVQ-Final,27 (socks),33-19+13=27
807,nluds-0541,3,http://www.k5learning.com,"For the fifth grade play, the chairs have been put into 27 rows with 16 chairs in each row.",5학년 놀이의 경우 의자를 27열로 배치하고 각 열에 16개의 의자를 배치했습니다.,How many chairs have been put out for the play?,연극을 위해 몇 개의 의자가 놓여져 있습니까?,Multiplication,432 (chairs),27*16=432
808,nluds-2201,3,http://www.commoncoresheets.com,"Gwen's class is going on a field trip to the zoo. If each van can hold seven people and there are thirty-three students and nine adults going,","그웬의 반은 동물원으로 견학을 갑니다. 각 밴에 7명이 탑승할 수 있고 학생 33명과 성인 9명이 탑승할 수 있다면,",how many vans will they need?,몇 대의 밴이 필요할까요?,"{'@Subgoal-1': 'Addition', '#text': 'Common-Division'}",6 (vans),(9+33)/7=6
809,nluds-0180,2,http://www.k5learning.com,Dan has $3.00. He bought a candy bar for $1.00.,댄은 $3.00를 가지고 있습니다. 그는 캔디바를 $1.00에 샀습니다.,How much money is left?,돈이 얼마나 남았습니까?,Subtraction,2 (dollars),3.00-1.00=2.00
810,nluds-0305,3,http://www.k5learning.com,"For the championship game, they faced the powerful Red Team. Wanting redemption, Chuck and his teammates did their best and gave everything that they've got. In the end, they won the game with the final score of 95. If the Red Team scored 76 points,","챔피언십 게임을 위해 그들은 강력한 레드 팀과 대결했습니다. 구원을 원했던 Chuck과 그의 팀원들은 최선을 다했고 그들이 가진 모든 것을 바쳤습니다. 결국 최종 점수 95점으로 경기를 이겼습니다. 레드팀이 76점을 득점했다면,",how large was the difference of their scores?,그들의 점수 차이는 얼마나 컸습니까?,Subtraction,19 (points),95-76=19
811,nluds-2225,3,http://www.commoncoresheets.com,"A waiter had sixty-two customers in his section. If seventeen of them left and the rest of his tables had nine people at each table,",한 웨이터의 구역에 62명의 고객이 있었습니다. 열일곱 명이 남았고 그의 나머지 상에는 각 상마다 아홉 명이 앉았으면,how many tables did he have?,그는 몇 개의 테이블을 가지고 있었습니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Common-Division'}",5 (tables),(62-17)/9=5
812,nluds-0144,2,http://www.k5learning.com,There are 38 books on the shelf. Marta put 10 more books on the shelf.,책장에 38권의 책이 있습니다. Marta는 책꽂이에 10권의 책을 더 놓았습니다.,How many books are on the shelf now?,지금 책꽂이에 몇 권의 책이 있습니까?,Addition,48 (books),38+10=48
813,nluds-0280,3,http://www.k5learning.com,"After a week, Sofia did a survey to ask if the students liked the new menu. She found out that 235 students liked the new menu while 165 didn't.","일주일 후, 소피아는 학생들이 새로운 메뉴를 좋아하는지 묻는 설문조사를 했습니다. 그녀는 235명의 학생이 새로운 메뉴를 좋아하고 165명이 좋아하지 않는다는 것을 알아냈습니다.",How many students took part in Sofia's survey?,몇 명의 학생이 소피아의 설문조사에 참여했습니까?,Addition,400 (students),235+165=400
814,nluds-0776,3,http://www.ck12.org,"Tom had $19 and he wanted to buy as many folders as he could. If one folder costs $2,",Tom은 19달러를 가지고 있었고 가능한 한 많은 폴더를 사고 싶었습니다. 폴더 하나에 2달러가 든다면,how many folders can Tom buy?,Tom은 몇 개의 폴더를 살 수 있습니까?,Floor-Division,9 (folders),19/2=9 r1
815,nluds-1293,2,Created by an Annotator,A fast food restaurant had ninety-one hotdogs. After selling some they had twenty left.,패스트푸드점에는 91개의 핫도그가 있었습니다. 몇 개를 팔고 나서 20개가 남았습니다.,What's the difference between the number of hotdogs before selling and after selling?,판매 전과 판매 후 핫도그 수의 차이는 무엇입니까?,Difference,71 (hotdogs),91-20=71
816,nluds-0748,4,http://www.ck12.org,"Joshua has 3 toy boxes for his toy cars. He puts in 21 toy cars in the first toy box, 31 toy cars in the second toy box and 19 toy cars in the third box.","조슈아는 장난감 자동차를 위한 3개의 장난감 상자를 가지고 있습니다. 그는 첫 번째 장난감 상자에 21개의 장난감 자동차, 두 번째 장난감 상자에 31개의 장난감 자동차, 세 번째 상자에 19개의 장난감 자동차를 넣습니다.",How many toy cars does Joshua have together?,조슈아가 함께 가지고 있는 장난감 자동차는 몇 대입니까?,Sum,71 (toy cars),21+31+19=71
817,nluds-0590,3,http://www.k5learning.com,There are 96 cupcakes for 8 children to share.,8명의 아이들이 나눠 먹을 수 있는 96개의 컵케이크가 있습니다.,How much will each person get if they share the cupcakes equally?,컵케이크를 똑같이 나누면 1인당 얼마를 받을까요?,Common-Division,12 (cupcakes),96/8=12
818,nluds-0077,2,http://www.k5learning.com,Julia played tag with 12 kids on Monday. She played tag with 7 kids on Tuesday.,Julia는 월요일에 12명의 아이들과 태그 놀이를 했습니다. 그녀는 화요일에 7명의 아이들과 태그 놀이를 했습니다.,How many kids did she play with altogether?,그녀는 모두 몇 명의 아이들과 놀았습니까?,Addition,19 (kids),12+7=19
